ensemble_size,epoch_num,learning_rate,average_loss_train_traditional,average_loss_test_traditional,average_loss_train_mlp,average_loss_test_mlp,average_individual_loss_train_traditional,average_individual_loss_test_traditional,diversity_coefficient_train_traditional,diversity_coefficient_test_traditional
14,250,0.002,0.043379849539353296,0.07247022911906242,0.0951778252537434,0.08894816250540316,0.04537515714764595,0.07600661367177963,0.001991833094507456,0.003353132400661707
14,300,0.0005,0.04978649275234112,0.06997691979631782,0.08018454708732091,0.12772127613425255,0.05307529494166374,0.0740935206413269,0.003333611413836479,0.004525375552475452
14,300,0.001,0.04518172832635733,0.07200133614242077,0.07044426924907245,0.053598225116729736,0.047400735318660736,0.07562286406755447,0.002226795069873333,0.0030080974102020264
14,300,0.0015,0.045765516706384145,0.05908835679292679,0.07535653733290158,0.06298128422349691,0.04939713329076767,0.06302361190319061,0.003606128739193082,0.004449665546417236
14,300,0.002,0.041026257981474586,0.04989329329691827,0.06051552209716577,0.07966151367872953,0.04342808946967125,0.053010616451501846,0.002409550594165921,0.0034820963628590107
16,50,0.0005,0.09809647414546746,0.18997851107269526,0.10327726545242163,0.1416374109685421,0.1022874042391777,0.19471096992492676,0.004181527998298407,0.004863114561885595
16,50,0.001,0.07859091460704803,0.13074095360934734,0.08845340202634151,0.12287591397762299,0.08153846859931946,0.13499662280082703,0.0029574139043688774,0.0038833024445921183
16,50,0.0015,0.06526032118843152,0.08948894403874874,0.08209351364236611,0.1326119964942336,0.06869538873434067,0.09354841709136963,0.0034665262792259455,0.00425318069756031
16,50,0.002,0.058274969745140806,0.08191460743546486,0.0709617192355486,0.11299029178917408,0.06033412739634514,0.085081085562706,0.0020605206955224276,0.003196162637323141
16,100,0.0005,0.07285059673281816,0.11970617715269327,0.07523515849159314,0.10420458950102329,0.07518506795167923,0.12241768091917038,0.0023095428477972746,0.0030052142683416605
16,100,0.001,0.05507747513743547,0.12299194373190403,0.07153863459825516,0.12764130905270576,0.05753914266824722,0.12696623802185059,0.0024835094809532166,0.00375396478921175
16,100,0.0015,0.05139037193014072,0.0732288733124733,0.06732797164183396,0.0507053395267576,0.05353570729494095,0.07595019787549973,0.002140413038432598,0.0029239756986498833
16,100,0.002,0.04732607018489104,0.07878854405134916,0.08087100962606761,0.07054193317890167,0.04980512335896492,0.08265933394432068,0.0024640674237161875,0.0033184669446200132
16,150,0.0005,0.059195861721841186,0.099882697686553,0.09145225842411701,0.12727826833724976,0.061844490468502045,0.10355272889137268,0.0026438741479068995,0.003384336596354842
16,150,0.001,0.04904759388703566,0.06601185537874699,0.06962362676858902,0.07055586948990822,0.05134075880050659,0.06901352852582932,0.0022996163461357355,0.003123275004327297
16,150,0.0015,0.050605907319830015,0.06286506704054773,0.07645233906805515,0.05760118970647454,0.05321046710014343,0.06560217589139938,0.0026214024983346462,0.003157334867864847
16,150,0.002,0.04815759638754221,0.10393193643540144,0.07569624827458309,0.06222961191087961,0.05175868794322014,0.10956238210201263,0.0036216331645846367,0.0059468853287398815
16,200,0.0005,0.055289303310788594,0.09704380482435226,0.08445378106374007,0.0735476054251194,0.05738121271133423,0.10062798112630844,0.002111664740368724,0.0031220819801092148
16,200,0.001,0.04817371313961653,0.060613712994381785,0.06486638864645591,0.055609156377613544,0.05086711421608925,0.06350859999656677,0.0026699190493673086,0.003252709284424782
16,200,0.0015,0.044460634486033365,0.06720257364213467,0.1092703351034568,0.10486236587166786,0.046481940895318985,0.06991633027791977,0.0020250764209777117,0.002764206612482667
16,200,0.002,0.043036614473049455,0.05847370997071266,0.08145767622269116,0.06172022596001625,0.04471207037568092,0.06069687381386757,0.0016807456267997622,0.0024117862340062857
16,250,0.0005,0.05176093300374655,0.1003673393279314,0.06629658218186635,0.07858393248170614,0.054908398538827896,0.10449802130460739,0.0031649162992835045,0.0036509553901851177
16,250,0.001,0.04495100290156328,0.09899241663515568,0.06576334985976036,0.05362559552304447,0.04692915454506874,0.10227695107460022,0.001964717172086239,0.002818536479026079
16,250,0.0015,0.04733168118848251,0.05981294624507427,0.05819718310466179,0.04660387570038438,0.050231996923685074,0.06288586556911469,0.0028346877079457045,0.0033525158651173115
16,250,0.002,0.04527633250332796,0.06304858811199665,0.07770098516574273,0.06529053021222353,0.047908131033182144,0.06666464358568192,0.002638195175677538,0.003923696931451559
16,300,0.0005,0.0486326297888389,0.07799462042748928,0.07369197718799114,0.0724996393546462,0.05124518647789955,0.08238998055458069,0.002632780931890011,0.0040915291756391525
16,300,0.001,0.04595114720555452,0.06957822758704424,0.07134010843359508,0.05703879985958338,0.04840517044067383,0.07333135604858398,0.002466926584020257,0.004075480625033379
16,300,0.0015,0.04436632718604345,0.060425558127462864,0.07737372500392106,0.06178902927786112,0.04744501784443855,0.06386056542396545,0.003050617640838027,0.0038648382760584354
16,300,0.002,0.045839461426322274,0.08139146771281958,0.08698926780086297,0.062042946461588144,0.04904904589056969,0.087227463722229,0.0032591260969638824,0.004914273042231798
